sha,message,author,committer,url,total_changes,organization,repository
a71fd031a382f9e05141aea89bd98ffc93eba584,Merge pull request #134 from developmentseed/docker-secrets,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/a71fd031a382f9e05141aea89bd98ffc93eba584,203,developmentseed,titiler-cmr
02fcccd9712ef73c97809a01fba5eaa7cb40adbc,Merge pull request #132 from developmentseed/describe-s3-creds-caching,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/02fcccd9712ef73c97809a01fba5eaa7cb40adbc,41,developmentseed,titiler-cmr
4d131bd8f252f30b9900e335b26053227f658865,Merge pull request #129 from developmentseed/issue-115,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/4d131bd8f252f30b9900e335b26053227f658865,89,developmentseed,titiler-cmr
38e0d147543397adb0d8ae3d17c4bd2e8f749592,Merge pull request #128 from developmentseed/issue-122,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/38e0d147543397adb0d8ae3d17c4bd2e8f749592,10,developmentseed,titiler-cmr
b1df9d76afe3d45781e3ca6c8f9c60bd1eb31015,Merge pull request #127 from developmentseed/issue-113,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/b1df9d76afe3d45781e3ca6c8f9c60bd1eb31015,38,developmentseed,titiler-cmr
7ff4ac640c5d62ca8b321fb30f221d41bd3c2946,Merge pull request #125 from developmentseed/multithreading-s3-credentials,Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/7ff4ac640c5d62ca8b321fb30f221d41bd3c2946,138,developmentseed,titiler-cmr
69b7173192dd31c7b5eadeae3e24a5d57382afca,Update dependencies to address dependabot alerts (#121),Chuck Daniels,GitHub,https://github.com/developmentseed/titiler-cmr/commit/69b7173192dd31c7b5eadeae3e24a5d57382afca,506,developmentseed,titiler-cmr
40a492ad2a14f6b40ce32178bbb39b944cd8afce,Add devseed favicon (#641),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/40a492ad2a14f6b40ce32178bbb39b944cd8afce,10,developmentseed,obstore
7ff670adcae5324ac3a520853c163eb73fc3e3e6,chore: Bump to 0.9.2 (#640),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/7ff670adcae5324ac3a520853c163eb73fc3e3e6,16,developmentseed,obstore
dcf905a87e4917a86944f99a4bccb6c30138de49,fix: Fix pytest warning about `@pytest.mark.asyncio` on non-async function (#638),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/dcf905a87e4917a86944f99a4bccb6c30138de49,10,developmentseed,obstore
454c4df86ed9ef7cd282a9ba1875bed3008ce84c,"ci: Run tests on 3.13, 3.14, 3.14t (#637)",Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/454c4df86ed9ef7cd282a9ba1875bed3008ce84c,1242,developmentseed,obstore
