sha,message,author,committer,url,total_changes,organization,repository
27b41d1048497ba1772bc9c7d166ac5d6af51c67,feat: add Array.with_shape and Array.with_chunk_grid (#116),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/27b41d1048497ba1772bc9c7d166ac5d6af51c67,557,developmentseed,zarrista
f66ef1fb3a0402683b409d64e871c42e0ed71bcc,feat: Add erase_chunks method (#119),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/f66ef1fb3a0402683b409d64e871c42e0ed71bcc,319,developmentseed,zarrista
1026b195f432ba2f90276a7f92455c4cab3a9cad,fix: Allow importing zarrista without icechunk installed (#117),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/1026b195f432ba2f90276a7f92455c4cab3a9cad,12,developmentseed,zarrista
1266258764f20654f70a8f343f6da1b76a3d353b,chore: Enforce Rust import sorting (#115),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/1266258764f20654f70a8f343f6da1b76a3d353b,137,developmentseed,zarrista
4ac63f58d29011cadd73cee6c2f3541eaf5c389d,chore: bump dlpark to 0.8 (#102),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/4ac63f58d29011cadd73cee6c2f3541eaf5c389d,284,developmentseed,zarrista
f7cac0fb27398d1acad5943397d93bd0d70bc1da,fix: adapt to zarr-metadata 0.4 type renames (#113),Davis Bennett,GitHub,https://github.com/developmentseed/zarrista/commit/f7cac0fb27398d1acad5943397d93bd0d70bc1da,71,developmentseed,zarrista
b237c8c1f76269eab6d2102869bf7207888e1f15,chore: bump ruff to 0.16 (#114),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/b237c8c1f76269eab6d2102869bf7207888e1f15,414,developmentseed,zarrista
95e47ad4c414c5920f0cf15550f923039641da8e,chore: bump to 0.1.0-beta.7 (#101),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/95e47ad4c414c5920f0cf15550f923039641da8e,4,developmentseed,zarrista
f67a0a9b186df9ec8b5a7aa3ad9dd2024ac36058,feat: Add Array methods to store metadata (#99),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/f67a0a9b186df9ec8b5a7aa3ad9dd2024ac36058,168,developmentseed,zarrista
7c5529bf93bb84ffbbbe0528fa25ad1d596dbce3,chore: Add dependabot (#92),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/7c5529bf93bb84ffbbbe0528fa25ad1d596dbce3,44,developmentseed,zarrista
f1f0c284484c23bc21e2e556a9c4c5ea37cd8605,feat: add `.store` attribute to retrieve store input (#90),Kyle Barron,GitHub,https://github.com/developmentseed/zarrista/commit/f1f0c284484c23bc21e2e556a9c4c5ea37cd8605,415,developmentseed,zarrista
e104781ae9cc8e0102da9d301c7991a05fd2ac0b,feat!: align earthdata secret JSON keys with titiler-multidim (#7),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/e104781ae9cc8e0102da9d301c7991a05fd2ac0b,48,virtual-zarr,tempo-virtual-zarr-pipeline
8d0a29de402d875e4d78c27547a4140d5fd21f54,docs: improve description of codebuild (#6),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/8d0a29de402d875e4d78c27547a4140d5fd21f54,103,virtual-zarr,tempo-virtual-zarr-pipeline
58b0104d8c4cfd8a7ad002cfe6980a54a8605426,feat: updates based on a test deployment (#5),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/58b0104d8c4cfd8a7ad002cfe6980a54a8605426,2197,virtual-zarr,tempo-virtual-zarr-pipeline
0954ce24e3b69d7d20cdaaf292ed7f6bc3c0a5e0,docs: add architecture diagrams (#3),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/0954ce24e3b69d7d20cdaaf292ed7f6bc3c0a5e0,975,virtual-zarr,tempo-virtual-zarr-pipeline
078bd62c530c1b88a4b90d06b3fc4efed31589ea,feat: implement TEMPO virtualizarr pipeline (#2),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/078bd62c530c1b88a4b90d06b3fc4efed31589ea,16727,virtual-zarr,tempo-virtual-zarr-pipeline
a21b3e0f69b513e2043b954b634d5de7bcd86943,feat: enhance scripts,Max Jones,Max Jones,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/a21b3e0f69b513e2043b954b634d5de7bcd86943,495,virtual-zarr,tempo-virtual-zarr-pipeline
015bbfc75ad6ca989bda065472757afee9df2a69,feat: plotting scripts,Max Jones,Max Jones,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/015bbfc75ad6ca989bda065472757afee9df2a69,1023,virtual-zarr,tempo-virtual-zarr-pipeline
fd9c13b6460538fac3c242353e15a6a80f24c6da,feat: add in-region S3 Icechunk test store builder,Max Jones,Max Jones,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/fd9c13b6460538fac3c242353e15a6a80f24c6da,288,virtual-zarr,tempo-virtual-zarr-pipeline
67c1eef9a815943f6de263bccdc05375132ff7e2,chore: fix ruff line-length and mypy errors in exploration scripts,Max Jones,Max Jones,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/67c1eef9a815943f6de263bccdc05375132ff7e2,328,virtual-zarr,tempo-virtual-zarr-pipeline
92a4795059f2f6b3b800c45b3b64ee5ce1ea22c1,feat: expand exploration scripts,Max Jones,Max Jones,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/92a4795059f2f6b3b800c45b3b64ee5ce1ea22c1,1042,virtual-zarr,tempo-virtual-zarr-pipeline
c0538eaa94dd7f1bf0fe2ee18fdce31960ab87b1,Initial exploration of the TEMPO L3 collections (#1),Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/c0538eaa94dd7f1bf0fe2ee18fdce31960ab87b1,1088,virtual-zarr,tempo-virtual-zarr-pipeline
37db2332c0729e82f2e55028cb119ef7adf6d664,Initial commit,Max Jones,GitHub,https://github.com/virtual-zarr/tempo-virtual-zarr-pipeline/commit/37db2332c0729e82f2e55028cb119ef7adf6d664,32900,virtual-zarr,tempo-virtual-zarr-pipeline
4562b1eb0a02e2fd7df985127f2ee8355bf26e38,feat: add subscribable calendar (#26),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-site/commit/4562b1eb0a02e2fd7df985127f2ee8355bf26e38,3,zarr-developers,geozarr-site
1a537d8ee63d2cfe60238509ca28707a7a68810f,docs: move from hackmd to google docs (#25),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-site/commit/1a537d8ee63d2cfe60238509ca28707a7a68810f,4,zarr-developers,geozarr-site
b2ccd86a69017cfb9df4ad58f556579286b42589,fix: make meeting banner background opaque (#24),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-site/commit/b2ccd86a69017cfb9df4ad58f556579286b42589,5,zarr-developers,geozarr-site
a89442b34b3864cf687a056deb808b853966389b,docs: add July minutes (#23),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-site/commit/a89442b34b3864cf687a056deb808b853966389b,55,zarr-developers,geozarr-site
118d65f4d5d3daf1ac55880309c6eb0ed92d1ecd,fix: only remap variable-length HDF5 strings to StringDType (#1071),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/118d65f4d5d3daf1ac55880309c6eb0ed92d1ecd,110,zarr-developers,virtualizarr
a223b906be4340a9998261938fb78bbdf173b66b,Correctly handle HDF5 fillvalue for string dtype arrays. (#988),Sean Harkins,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/a223b906be4340a9998261938fb78bbdf173b66b,110,zarr-developers,virtualizarr
4d50c9d12613f0970d9238b902fd52600d8c2ecc,Reindex via indexer (#1032),Sean Harkins,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/4d50c9d12613f0970d9238b902fd52600d8c2ecc,4569,zarr-developers,virtualizarr
addcc93da4c8ee5ae559868acb1f97ac6c72e9a0,docs+test: gzip MTIME documentation follow-up and fused-pipeline test…,Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/addcc93da4c8ee5ae559868acb1f97ac6c72e9a0,299,zarr-developers,zarr-python
32ff2b1fc9e249248a53deb7f3ebe7152c2af490,docs: fix links flagged by the weekly link check - #4291 (#4292),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/32ff2b1fc9e249248a53deb7f3ebe7152c2af490,27,zarr-developers,zarr-python
ce10c0b9ae89aa306a6ba0f4284c40c5488ec5f8,fix: accept universal-pathlib UPath as a StoreLike value (#4265),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/ce10c0b9ae89aa306a6ba0f4284c40c5488ec5f8,138,zarr-developers,zarr-python
743169953b6fca7edaa08fe7ce0814989b6ea51c,docs: add roadmap page outlining future plans (#4149),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/743169953b6fca7edaa08fe7ce0814989b6ea51c,192,zarr-developers,zarr-python
f4a239c72e0548db5faedfbe1a36cfea6e837b25,chore(zarr-metadata): build 0.5.0 changelog (#4266),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/f4a239c72e0548db5faedfbe1a36cfea6e837b25,192,zarr-developers,zarr-python
b1d413281ef3aebe9034b32b92db3c19dc4875f9,fix(zarr-metadata): make JSONValue's array arm covariant (#4264),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/b1d413281ef3aebe9034b32b92db3c19dc4875f9,33,zarr-developers,zarr-python
12aa83b69b1513b6958d49fc0e3c6768c0b2e1f8,deps: bump cast-value.rs to >= 0.4.2 (#4260),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/12aa83b69b1513b6958d49fc0e3c6768c0b2e1f8,304,zarr-developers,zarr-python
9fd669fd22a414ed19e79bc6a17a42b6b44ea8b8,fix(build): use an sdist allowlist so the zarr sdist stops shipping s…,Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/9fd669fd22a414ed19e79bc6a17a42b6b44ea8b8,19,zarr-developers,zarr-python
4aba6911221096b297649a5239173012d5c124bf,fix(build): add an sdist allowlist to zarr-http-server (#4262),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/4aba6911221096b297649a5239173012d5c124bf,22,zarr-developers,zarr-python
